Project,Coverage > -95dBm (%),Coverage > -100dBm (%),Num_Transmitters,Reward,Output_File
libya_tile_square_centroid_100_134,93.28671264648438,93.28671264648438,14,"tensor(0.4735, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_134\deployed_transmitters_20250903_060742.csv
libya_tile_square_centroid_100_431,93.44988250732422,93.44988250732422,23,"tensor(0.6791, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_431\deployed_transmitters_20250903_060744.csv
libya_tile_square_centroid_100_432,93.33333587646484,93.33333587646484,20,"tensor(0.5277, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_432\deployed_transmitters_20250903_060744.csv
libya_tile_square_centroid_100_433,91.66667175292969,91.66667175292969,20,"tensor(0.5445, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_433\deployed_transmitters_20250903_060744.csv
libya_tile_square_centroid_100_434,93.44988250732422,93.44988250732422,18,"tensor(0.4419, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_434\deployed_transmitters_20250903_060744.csv
libya_tile_square_centroid_100_435,93.61305236816406,93.61305236816406,16,"tensor(0.5099, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_435\deployed_transmitters_20250903_060745.csv
libya_tile_square_centroid_100_436,91.68962097167969,91.68962097167969,15,"tensor(0.4503, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_436\deployed_transmitters_20250903_060745.csv
libya_tile_square_centroid_100_437,93.31002044677734,93.31002044677734,23,"tensor(0.6106, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_437\deployed_transmitters_20250903_060745.csv
libya_tile_square_centroid_100_438,93.40325927734375,93.40325927734375,21,"tensor(0.6651, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_438\deployed_transmitters_20250903_060745.csv
libya_tile_square_centroid_100_439,93.37995147705078,93.37995147705078,18,"tensor(0.6261, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_439\deployed_transmitters_20250903_060745.csv
libya_tile_square_centroid_100_440,91.89623260498047,91.89623260498047,23,"tensor(0.6947, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_440\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_458,91.8503189086914,91.8503189086914,17,"tensor(0.6723, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_458\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_459,91.87327575683594,91.87327575683594,13,"tensor(0.4428, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_459\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_460,93.40325927734375,93.40325927734375,16,"tensor(0.5416, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_460\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_461,91.94214630126953,91.94214630126953,16,"tensor(0.4284, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_461\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_462,91.89623260498047,91.89623260498047,12,"tensor(0.4160, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_462\deployed_transmitters_20250903_060746.csv
libya_tile_square_centroid_100_463,93.28671264648438,93.28671264648438,18,"tensor(0.5559, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_463\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_464,93.49649810791016,93.49649810791016,20,"tensor(0.5795, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_464\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_465,91.82736206054688,91.82736206054688,16,"tensor(0.4238, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_465\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_466,91.75849914550781,91.75849914550781,19,"tensor(0.3975, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_466\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_467,95.10059356689453,95.10059356689453,19,"tensor(0.5660, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_467\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_468,91.78144836425781,91.78144836425781,19,"tensor(0.5710, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_468\deployed_transmitters_20250903_060747.csv
libya_tile_square_centroid_100_469,91.80441284179688,91.80441284179688,15,"tensor(0.4473, device='cuda:0')",polygon_data\libya_tile_square_centroid_100_469\deployed_transmitters_20250903_060748.csv
libya_tile_square_centroid_101_133,93.33333587646484,93.33333587646484,17,"tensor(0.6246, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_133\deployed_transmitters_20250903_060748.csv
libya_tile_square_centroid_101_134,91.68962097167969,91.68962097167969,15,"tensor(0.5314, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_134\deployed_transmitters_20250903_060748.csv
libya_tile_square_centroid_101_431,91.89623260498047,91.89623260498047,12,"tensor(0.4833, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_431\deployed_transmitters_20250903_060749.csv
libya_tile_square_centroid_101_432,91.78144836425781,91.78144836425781,20,"tensor(0.6535, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_432\deployed_transmitters_20250903_060749.csv
libya_tile_square_centroid_101_433,93.47319793701172,93.47319793701172,21,"tensor(0.5954, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_433\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_434,93.47319793701172,93.47319793701172,18,"tensor(0.5405, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_434\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_435,91.66667175292969,91.66667175292969,23,"tensor(0.6642, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_435\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_436,91.919189453125,91.919189453125,15,"tensor(0.4466, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_436\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_437,93.5897445678711,93.5897445678711,18,"tensor(0.5832, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_437\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_438,91.73553466796875,91.73553466796875,16,"tensor(0.5425, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_438\deployed_transmitters_20250903_060750.csv
libya_tile_square_centroid_101_458,93.35664367675781,93.35664367675781,19,"tensor(0.7238, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_458\deployed_transmitters_20250903_060751.csv
libya_tile_square_centroid_101_459,93.47319793701172,93.47319793701172,18,"tensor(0.5382, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_459\deployed_transmitters_20250903_060751.csv
libya_tile_square_centroid_101_460,91.80441284179688,91.80441284179688,20,"tensor(0.6349, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_460\deployed_transmitters_20250903_060751.csv
libya_tile_square_centroid_101_461,91.89623260498047,91.89623260498047,21,"tensor(0.5795, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_461\deployed_transmitters_20250903_060751.csv
libya_tile_square_centroid_101_462,93.31002044677734,93.31002044677734,20,"tensor(0.5608, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_462\deployed_transmitters_20250903_060751.csv
libya_tile_square_centroid_101_463,93.44988250732422,93.44988250732422,17,"tensor(0.6190, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_463\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_464,91.89623260498047,91.89623260498047,24,"tensor(0.5256, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_464\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_465,91.73553466796875,91.73553466796875,18,"tensor(0.5526, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_465\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_466,93.5897445678711,93.5897445678711,21,"tensor(0.5045, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_466\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_467,91.87327575683594,91.87327575683594,22,"tensor(0.5543, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_467\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_468,91.68962097167969,91.68962097167969,16,"tensor(0.5025, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_468\deployed_transmitters_20250903_060752.csv
libya_tile_square_centroid_101_469,94.95858001708984,94.95858001708984,15,"tensor(0.4053, device='cuda:0')",polygon_data\libya_tile_square_centroid_101_469\deployed_transmitters_20250903_060753.csv
libya_tile_square_centroid_102_133,93.2634048461914,93.2634048461914,17,"tensor(0.5834, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_133\deployed_transmitters_20250903_060753.csv
libya_tile_square_centroid_102_430,91.8503189086914,91.8503189086914,18,"tensor(0.6458, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_430\deployed_transmitters_20250903_060754.csv
libya_tile_square_centroid_102_431,92.01101684570312,92.01101684570312,17,"tensor(0.5541, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_431\deployed_transmitters_20250903_060754.csv
libya_tile_square_centroid_102_432,93.37995147705078,93.37995147705078,17,"tensor(0.6277, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_432\deployed_transmitters_20250903_060754.csv
libya_tile_square_centroid_102_433,91.919189453125,91.919189453125,17,"tensor(0.5031, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_433\deployed_transmitters_20250903_060755.csv
libya_tile_square_centroid_102_434,91.78144836425781,91.78144836425781,20,"tensor(0.5812, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_434\deployed_transmitters_20250903_060755.csv
libya_tile_square_centroid_102_435,93.31002044677734,93.31002044677734,16,"tensor(0.5071, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_435\deployed_transmitters_20250903_060755.csv
libya_tile_square_centroid_102_436,95.00592041015625,95.00592041015625,22,"tensor(0.6264, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_436\deployed_transmitters_20250903_060755.csv
libya_tile_square_centroid_102_437,91.66667175292969,91.66667175292969,18,"tensor(0.6242, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_437\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_439,93.51981353759766,93.51981353759766,17,"tensor(0.5521, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_439\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_458,93.54312133789062,93.54312133789062,17,"tensor(0.5083, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_458\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_459,91.68962097167969,91.68962097167969,21,"tensor(0.6073, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_459\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_460,93.31002044677734,93.31002044677734,25,"tensor(0.6381, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_460\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_461,93.49649810791016,93.49649810791016,18,"tensor(0.4759, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_461\deployed_transmitters_20250903_060756.csv
libya_tile_square_centroid_102_462,91.8503189086914,91.8503189086914,16,"tensor(0.4993, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_462\deployed_transmitters_20250903_060757.csv
libya_tile_square_centroid_102_463,93.31002044677734,93.31002044677734,19,"tensor(0.5872, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_463\deployed_transmitters_20250903_060757.csv
libya_tile_square_centroid_102_464,91.8503189086914,91.8503189086914,18,"tensor(0.4038, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_464\deployed_transmitters_20250903_060757.csv
libya_tile_square_centroid_102_465,93.47319793701172,93.47319793701172,21,"tensor(0.6324, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_465\deployed_transmitters_20250903_060757.csv
libya_tile_square_centroid_102_466,91.87327575683594,91.87327575683594,19,"tensor(0.6360, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_466\deployed_transmitters_20250903_060757.csv
libya_tile_square_centroid_102_467,91.68962097167969,91.68962097167969,16,"tensor(0.4548, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_467\deployed_transmitters_20250903_060758.csv
libya_tile_square_centroid_102_468,93.5897445678711,93.5897445678711,14,"tensor(0.6250, device='cuda:0')",polygon_data\libya_tile_square_centroid_102_468\deployed_transmitters_20250903_060758.csv
libya_tile_square_centroid_103_133,91.64370727539062,91.64370727539062,22,"tensor(0.7600, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_133\deployed_transmitters_20250903_060758.csv
libya_tile_square_centroid_103_430,95.00592041015625,95.00592041015625,23,"tensor(0.6573, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_430\deployed_transmitters_20250903_060759.csv
libya_tile_square_centroid_103_431,93.2634048461914,93.2634048461914,21,"tensor(0.5282, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_431\deployed_transmitters_20250903_060759.csv
libya_tile_square_centroid_103_432,91.87327575683594,91.87327575683594,21,"tensor(0.4888, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_432\deployed_transmitters_20250903_060759.csv
libya_tile_square_centroid_103_433,91.89623260498047,91.89623260498047,19,"tensor(0.4606, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_433\deployed_transmitters_20250903_060800.csv
libya_tile_square_centroid_103_434,93.31002044677734,93.31002044677734,20,"tensor(0.4219, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_434\deployed_transmitters_20250903_060800.csv
libya_tile_square_centroid_103_435,92.03397369384766,92.03397369384766,22,"tensor(0.6101, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_435\deployed_transmitters_20250903_060800.csv
libya_tile_square_centroid_103_436,91.78144836425781,91.78144836425781,19,"tensor(0.5611, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_436\deployed_transmitters_20250903_060800.csv
libya_tile_square_centroid_103_437,91.82736206054688,91.82736206054688,19,"tensor(0.4927, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_437\deployed_transmitters_20250903_060800.csv
libya_tile_square_centroid_103_438,95.00592041015625,95.00592041015625,13,"tensor(0.3637, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_438\deployed_transmitters_20250903_060801.csv
libya_tile_square_centroid_103_439,91.73553466796875,91.73553466796875,20,"tensor(0.6095, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_439\deployed_transmitters_20250903_060801.csv
libya_tile_square_centroid_103_455,91.73553466796875,91.73553466796875,13,"tensor(0.4602, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_455\deployed_transmitters_20250903_060801.csv
libya_tile_square_centroid_103_456,93.44988250732422,93.44988250732422,16,"tensor(0.4307, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_456\deployed_transmitters_20250903_060801.csv
libya_tile_square_centroid_103_457,93.44988250732422,93.44988250732422,19,"tensor(0.5044, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_457\deployed_transmitters_20250903_060801.csv
libya_tile_square_centroid_103_458,91.66667175292969,91.66667175292969,21,"tensor(0.6892, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_458\deployed_transmitters_20250903_060802.csv
libya_tile_square_centroid_103_459,91.919189453125,91.919189453125,19,"tensor(0.5570, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_459\deployed_transmitters_20250903_060802.csv
libya_tile_square_centroid_103_460,93.61305236816406,93.61305236816406,19,"tensor(0.5464, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_460\deployed_transmitters_20250903_060802.csv
libya_tile_square_centroid_103_461,91.68962097167969,91.68962097167969,21,"tensor(0.5207, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_461\deployed_transmitters_20250903_060802.csv
libya_tile_square_centroid_103_462,91.87327575683594,91.87327575683594,21,"tensor(0.4927, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_462\deployed_transmitters_20250903_060802.csv
libya_tile_square_centroid_103_463,93.44988250732422,93.44988250732422,18,"tensor(0.5393, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_463\deployed_transmitters_20250903_060803.csv
libya_tile_square_centroid_103_464,93.28671264648438,93.28671264648438,12,"tensor(0.3329, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_464\deployed_transmitters_20250903_060803.csv
libya_tile_square_centroid_103_465,93.28671264648438,93.28671264648438,16,"tensor(0.4892, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_465\deployed_transmitters_20250903_060803.csv
libya_tile_square_centroid_103_466,91.8503189086914,91.8503189086914,20,"tensor(0.6320, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_466\deployed_transmitters_20250903_060803.csv
libya_tile_square_centroid_103_467,93.49649810791016,93.49649810791016,22,"tensor(0.6471, device='cuda:0')",polygon_data\libya_tile_square_centroid_103_467\deployed_transmitters_20250903_060803.csv
libya_tile_square_centroid_104_133,94.98224639892578,94.98224639892578,18,"tensor(0.5632, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_133\deployed_transmitters_20250903_060804.csv
libya_tile_square_centroid_104_430,91.87327575683594,91.87327575683594,14,"tensor(0.4406, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_430\deployed_transmitters_20250903_060805.csv
libya_tile_square_centroid_104_431,91.73553466796875,91.73553466796875,19,"tensor(0.5797, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_431\deployed_transmitters_20250903_060805.csv
libya_tile_square_centroid_104_432,93.40325927734375,93.40325927734375,27,"tensor(0.6960, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_432\deployed_transmitters_20250903_060805.csv
libya_tile_square_centroid_104_433,93.37995147705078,93.37995147705078,24,"tensor(0.5978, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_433\deployed_transmitters_20250903_060805.csv
libya_tile_square_centroid_104_434,91.87327575683594,91.87327575683594,17,"tensor(0.4730, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_434\deployed_transmitters_20250903_060805.csv
libya_tile_square_centroid_104_435,91.89623260498047,91.89623260498047,19,"tensor(0.5426, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_435\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_436,93.24009704589844,93.24009704589844,18,"tensor(0.5496, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_436\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_437,93.51981353759766,93.51981353759766,17,"tensor(0.5612, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_437\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_439,91.78144836425781,91.78144836425781,15,"tensor(0.4365, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_439\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_454,91.8503189086914,91.8503189086914,17,"tensor(0.4620, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_454\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_455,93.42657470703125,93.42657470703125,18,"tensor(0.5634, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_455\deployed_transmitters_20250903_060806.csv
libya_tile_square_centroid_104_456,93.35664367675781,93.35664367675781,21,"tensor(0.5793, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_456\deployed_transmitters_20250903_060807.csv
libya_tile_square_centroid_104_457,91.75849914550781,91.75849914550781,13,"tensor(0.3702, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_457\deployed_transmitters_20250903_060807.csv
libya_tile_square_centroid_104_458,91.919189453125,91.919189453125,18,"tensor(0.4364, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_458\deployed_transmitters_20250903_060807.csv
libya_tile_square_centroid_104_459,94.98224639892578,94.98224639892578,19,"tensor(0.6214, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_459\deployed_transmitters_20250903_060807.csv
libya_tile_square_centroid_104_460,91.68962097167969,91.68962097167969,20,"tensor(0.6097, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_460\deployed_transmitters_20250903_060807.csv
libya_tile_square_centroid_104_461,91.82736206054688,91.82736206054688,16,"tensor(0.4318, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_461\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_462,93.56643676757812,93.56643676757812,16,"tensor(0.4214, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_462\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_463,91.78144836425781,91.78144836425781,16,"tensor(0.4812, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_463\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_464,91.87327575683594,91.87327575683594,19,"tensor(0.5983, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_464\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_465,91.9880599975586,91.9880599975586,12,"tensor(0.3596, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_465\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_466,93.33333587646484,93.33333587646484,23,"tensor(0.4833, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_466\deployed_transmitters_20250903_060808.csv
libya_tile_square_centroid_104_467,91.87327575683594,91.87327575683594,18,"tensor(0.6834, device='cuda:0')",polygon_data\libya_tile_square_centroid_104_467\deployed_transmitters_20250903_060809.csv
libya_tile_square_centroid_105_132,91.71258544921875,91.71258544921875,24,"tensor(0.8305, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_132\deployed_transmitters_20250903_060809.csv
libya_tile_square_centroid_105_133,91.78144836425781,91.78144836425781,15,"tensor(0.5226, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_133\deployed_transmitters_20250903_060809.csv
libya_tile_square_centroid_105_316,93.51981353759766,93.51981353759766,19,"tensor(0.5128, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_316\deployed_transmitters_20250903_060810.csv
libya_tile_square_centroid_105_430,91.66667175292969,91.66667175292969,17,"tensor(0.5502, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_430\deployed_transmitters_20250903_060810.csv
libya_tile_square_centroid_105_431,93.51981353759766,93.51981353759766,13,"tensor(0.4546, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_431\deployed_transmitters_20250903_060810.csv
libya_tile_square_centroid_105_432,93.37995147705078,93.37995147705078,12,"tensor(0.5166, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_432\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_433,91.75849914550781,91.75849914550781,17,"tensor(0.5642, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_433\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_434,93.28671264648438,93.28671264648438,15,"tensor(0.4910, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_434\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_435,93.35664367675781,93.35664367675781,16,"tensor(0.5470, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_435\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_436,92.01101684570312,92.01101684570312,19,"tensor(0.4833, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_436\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_437,91.87327575683594,91.87327575683594,17,"tensor(0.4172, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_437\deployed_transmitters_20250903_060811.csv
libya_tile_square_centroid_105_439,93.5897445678711,93.5897445678711,23,"tensor(0.6448, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_439\deployed_transmitters_20250903_060812.csv
libya_tile_square_centroid_105_454,93.35664367675781,93.35664367675781,13,"tensor(0.4754, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_454\deployed_transmitters_20250903_060812.csv
libya_tile_square_centroid_105_455,91.87327575683594,91.87327575683594,14,"tensor(0.4360, device='cuda:0')",polygon_data\libya_tile_square_centroid_105_455\deployed_transmitters_20250903_060812.csv
